2025-11-06 18:29:49.357 | INFO     | __main__:save_prepared_data:85 - Data saved to C:\Repos\smart-store-rucu\src\data\prepared\customers_prepared.csv
2025-11-06 18:29:49.358 | INFO     | __main__:main:232 - ==================================
2025-11-06 18:29:49.358 | INFO     | __main__:main:233 - Original shape: (201, 6)
2025-11-06 18:29:49.358 | INFO     | __main__:main:234 - Cleaned shape:  (209, 6)
2025-11-06 18:29:49.358 | INFO     | __main__:main:235 - ==================================
2025-11-06 18:29:49.358 | INFO     | __main__:main:236 - FINISHED prepare_customers_data.py
2025-11-06 18:29:49.359 | INFO     | __main__:main:237 - ==================================
2025-11-06 19:02:27.682 | INFO     | __main__:main:238 - ==================================
2025-11-06 19:02:27.682 | INFO     | __main__:main:239 - STARTING prepare_products_data.py
2025-11-06 19:02:27.682 | INFO     | __main__:main:240 - ==================================
2025-11-06 19:02:27.682 | INFO     | __main__:main:242 - Root         : C:\Repos\smart-store-rucu\src
2025-11-06 19:02:27.682 | INFO     | __main__:main:243 - data/raw     : C:\Repos\smart-store-rucu\src\data\raw
2025-11-06 19:02:27.682 | INFO     | __main__:main:244 - data/prepared: C:\Repos\smart-store-rucu\src\data\prepared
2025-11-06 19:02:27.683 | INFO     | __main__:main:245 - scripts      : C:\Repos\smart-store-rucu\src\analytics_project
2025-11-06 19:02:27.683 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:02:27.683 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:02:27.686 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:02:27.687 | INFO     | __main__:read_raw_data:79 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:02:27.690 | INFO     | __main__:read_raw_data:80 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:02:27.691 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:02:27.691 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:02:27.693 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:02:27.694 | INFO     | __main__:read_raw_data:79 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:02:27.698 | INFO     | __main__:read_raw_data:80 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:02:27.699 | INFO     | __main__:main:260 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearIntroduced, SupplierRegion
2025-11-06 19:02:27.699 | INFO     | __main__:main:261 - Initial dataframe shape: (119, 6)
2025-11-06 19:02:27.700 | INFO     | __main__:main:270 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearIntroduced -> yearintroduced, SupplierRegion -> supplierregion
2025-11-06 19:02:27.700 | INFO     | __main__:remove_duplicates:107 - FUNCTION START: remove_duplicates with dataframe shape=(119, 6)
2025-11-06 19:09:05.245 | INFO     | __main__:main:239 - ==================================
2025-11-06 19:09:05.246 | INFO     | __main__:main:240 - STARTING prepare_products_data.py
2025-11-06 19:09:05.246 | INFO     | __main__:main:241 - ==================================
2025-11-06 19:09:05.246 | INFO     | __main__:main:243 - Root         : C:\Repos\smart-store-rucu\src
2025-11-06 19:09:05.246 | INFO     | __main__:main:244 - data/raw     : C:\Repos\smart-store-rucu\src\data\raw
2025-11-06 19:09:05.246 | INFO     | __main__:main:245 - data/prepared: C:\Repos\smart-store-rucu\src\data\prepared
2025-11-06 19:09:05.246 | INFO     | __main__:main:246 - scripts      : C:\Repos\smart-store-rucu\src\analytics_project
2025-11-06 19:09:05.246 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:09:05.247 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:09:05.250 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:09:05.250 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:09:05.251 | INFO     | __main__:read_raw_data:80 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:09:05.252 | INFO     | __main__:read_raw_data:81 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:09:05.253 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:09:05.253 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:09:05.254 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:09:05.255 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:09:05.255 | INFO     | __main__:read_raw_data:80 - Column datatypes: 
ProductID         float64
ProductName        object
Category           object
UnitPrice         float64
YearIntroduced      int64
SupplierRegion     object
dtype: object
2025-11-06 19:09:05.257 | INFO     | __main__:read_raw_data:81 - Number of unique values: 
ProductID         104
ProductName        98
Category            9
UnitPrice         107
YearIntroduced     17
SupplierRegion      9
dtype: int64
2025-11-06 19:09:05.258 | INFO     | __main__:main:261 - Initial dataframe columns: ProductID, ProductName, Category, UnitPrice, YearIntroduced, SupplierRegion
2025-11-06 19:09:05.258 | INFO     | __main__:main:262 - Initial dataframe shape: (119, 6)
2025-11-06 19:09:05.259 | INFO     | __main__:main:271 - Cleaned column names: ProductID -> productid, ProductName -> productname, Category -> category, UnitPrice -> unitprice, YearIntroduced -> yearintroduced, SupplierRegion -> supplierregion
2025-11-06 19:09:05.259 | INFO     | __main__:remove_duplicates:108 - FUNCTION START: remove_duplicates with dataframe shape=(119, 6)
2025-11-06 19:21:44.285 | INFO     | __main__:main:241 - ==================================
2025-11-06 19:21:44.286 | INFO     | __main__:main:242 - STARTING prepare_products_data.py
2025-11-06 19:21:44.286 | INFO     | __main__:main:243 - ==================================
2025-11-06 19:21:44.286 | INFO     | __main__:main:245 - Root         : C:\Repos\smart-store-rucu\src
2025-11-06 19:21:44.287 | INFO     | __main__:main:246 - data/raw     : C:\Repos\smart-store-rucu\src\data\raw
2025-11-06 19:21:44.287 | INFO     | __main__:main:247 - data/prepared: C:\Repos\smart-store-rucu\src\data\prepared
2025-11-06 19:21:44.287 | INFO     | __main__:main:248 - scripts      : C:\Repos\smart-store-rucu\src\analytics_project
2025-11-06 19:21:44.287 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:21:44.287 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:21:44.290 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:21:44.290 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:21:44.296 | INFO     | __main__:read_raw_data:82 - Column datatypes: 
productid         float64
productname        object
category           object
unitprice         float64
yearintroduced      int64
supplierregion     object
dtype: object
2025-11-06 19:21:44.298 | INFO     | __main__:read_raw_data:83 - Number of unique values: 
productid         104
productname        98
category            9
unitprice         107
yearintroduced     17
supplierregion      9
dtype: int64
2025-11-06 19:21:44.299 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:21:44.299 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
2025-11-06 19:21:44.301 | INFO     | __main__:read_raw_data:74 - Loaded dataframe with 119 rows and 6 columns
2025-11-06 19:21:44.301 | INFO     | __main__:read_raw_data:75 - Columns in raw DataFrame : ['ProductID', 'ProductName', 'Category', 'UnitPrice', 'YearIntroduced', 'SupplierRegion']
2025-11-06 19:21:44.303 | INFO     | __main__:read_raw_data:82 - Column datatypes: 
productid         float64
productname        object
category           object
unitprice         float64
yearintroduced      int64
supplierregion     object
dtype: object
2025-11-06 19:21:44.305 | INFO     | __main__:read_raw_data:83 - Number of unique values: 
productid         104
productname        98
category            9
unitprice         107
yearintroduced     17
supplierregion      9
dtype: int64
2025-11-06 19:21:44.305 | INFO     | __main__:main:263 - Initial dataframe columns: productid, productname, category, unitprice, yearintroduced, supplierregion
2025-11-06 19:21:44.305 | INFO     | __main__:main:264 - Initial dataframe shape: (119, 6)
2025-11-06 19:21:44.306 | INFO     | __main__:remove_duplicates:110 - FUNCTION START: remove_duplicates with dataframe shape=(119, 6)
2025-11-06 19:28:50.784 | INFO     | __main__:main:240 - ==================================
2025-11-06 19:28:50.785 | INFO     | __main__:main:241 - STARTING prepare_products_data.py
2025-11-06 19:28:50.785 | INFO     | __main__:main:242 - ==================================
2025-11-06 19:28:50.785 | INFO     | __main__:main:244 - Root         : C:\Repos\smart-store-rucu\src
2025-11-06 19:28:50.785 | INFO     | __main__:main:245 - data/raw     : C:\Repos\smart-store-rucu\src\data\raw
2025-11-06 19:28:50.786 | INFO     | __main__:main:246 - data/prepared: C:\Repos\smart-store-rucu\src\data\prepared
2025-11-06 19:28:50.786 | INFO     | __main__:main:247 - scripts      : C:\Repos\smart-store-rucu\src\analytics_project
2025-11-06 19:28:50.786 | INFO     | __main__:read_raw_data:70 - FUNCTION START: read_raw_data with file_name=products_data.csv
2025-11-06 19:28:50.786 | INFO     | __main__:read_raw_data:72 - Reading data from C:\Repos\smart-store-rucu\src\data\raw\products_data.csv
